,_id,Date,CA,CAQF,CAName,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
364559,364560,20210519,S12000027,,Shetland Islands,Male,,18 - 29,,1519.0,,Dose 1,,110,,7.24160631994733,,1090,,71.75773535220542,
364560,364561,20210519,S12000027,,Shetland Islands,Male,,18 years and over,,9222.0,,Dose 1,,170,,1.84341791368467,,8123,,88.08284536976801,
364561,364562,20210519,S12000027,,Shetland Islands,Male,,30 - 39,,1393.0,,Dose 1,,59,,4.2354630294328794,,1071,,76.88442211055279,
364562,364563,20210519,S12000027,,Shetland Islands,Male,,40 - 49,,1533.0,,Dose 1,,1,,0.0652315720808871,,1284,,83.75733855185909,
364563,364564,20210519,S12000027,,Shetland Islands,Male,,50 - 54,,882.0,,Dose 1,,0,,0.0,,793,,89.9092970521542,
364564,364565,20210519,S12000027,,Shetland Islands,Male,,55 - 59,,856.0,,Dose 1,,0,,0.0,,850,,99.2990654205608,
364565,364566,20210519,S12000027,,Shetland Islands,Male,,60 - 64,,776.0,,Dose 1,,0,,0.0,,726,,93.5567010309278,
364566,364567,20210519,S12000027,,Shetland Islands,Male,,65 - 69,,690.0,,Dose 1,,0,,0.0,,678,,98.2608695652174,
364567,364568,20210519,S12000027,,Shetland Islands,Male,,70 - 74,,654.0,,Dose 1,,0,,0.0,,661,,101.070336391437,
364568,364569,20210519,S12000027,,Shetland Islands,Male,,75 - 79,,450.0,,Dose 1,,0,,0.0,,459,,102.0,
364569,364570,20210519,S12000027,,Shetland Islands,Male,,80 years and over,,469.0,,Dose 1,,0,,0.0,,511,,108.955223880597,
364570,364571,20210519,S12000027,,Shetland Islands,Total,d,18 - 29,,2872.0,,Dose 1,,149,,5.188022284122559,,2106,,73.3286908077994,
364571,364572,20210519,S12000027,,Shetland Islands,Total,d,18 years and over,,18229.0,,Dose 1,,246,,1.34949805255362,,16402,,89.97750836579081,
364572,364573,20210519,S12000027,,Shetland Islands,Total,d,30 - 39,,2735.0,,Dose 1,,91,,3.3272394881169998,,2175,,79.52468007312609,
364573,364574,20210519,S12000027,,Shetland Islands,Total,d,40 - 49,,3007.0,,Dose 1,,5,,0.16627868307283,,2630,,87.4625872963086,
364574,364575,20210519,S12000027,,Shetland Islands,Total,d,50 - 54,,1698.0,,Dose 1,,0,,0.0,,1591,,93.698468786808,
364575,364576,20210519,S12000027,,Shetland Islands,Total,d,50 years and over,,9615.0,,Dose 1,,1,,0.0104004160166407,,9491,,98.7103484139366,
364576,364577,20210519,S12000027,,Shetland Islands,Total,d,55 - 59,,1700.0,,Dose 1,,0,,0.0,,1656,,97.4117647058823,
364577,364578,20210519,S12000027,,Shetland Islands,Total,d,60 - 64,,1531.0,,Dose 1,,1,,0.0653167864141084,,1449,,94.6440235140431,
364578,364579,20210519,S12000027,,Shetland Islands,Total,d,65 - 69,,1375.0,,Dose 1,,0,,0.0,,1360,,98.9090909090909,
364579,364580,20210519,S12000027,,Shetland Islands,Total,d,70 - 74,,1259.0,,Dose 1,,0,,0.0,,1273,,101.111993645751,
364580,364581,20210519,S12000027,,Shetland Islands,Total,d,75 - 79,,947.0,,Dose 1,,0,,0.0,,989,,104.43505807814199,
364581,364582,20210519,S12000027,,Shetland Islands,Total,d,80 years and over,,1105.0,,Dose 1,,0,,0.0,,1173,,106.15384615384599,
364582,364583,20210519,S12000027,,Shetland Islands,Female,,18 - 29,,1353.0,,Dose 2,,0,,0.0,,354,,26.1640798226164,
364583,364584,20210519,S12000027,,Shetland Islands,Female,,18 years and over,,9007.0,,Dose 2,,3,,0.0333074275563451,,5240,,58.1769734650827,
364584,364585,20210519,S12000027,,Shetland Islands,Female,,30 - 39,,1342.0,,Dose 2,,1,,0.0745156482861401,,426,,31.7436661698957,
364585,364586,20210519,S12000027,,Shetland Islands,Female,,40 - 49,,1474.0,,Dose 2,,0,,0.0,,549,,37.245590230664895,
364586,364587,20210519,S12000027,,Shetland Islands,Female,,50 - 54,,816.0,,Dose 2,,0,,0.0,,380,,46.568627450980394,
364587,364588,20210519,S12000027,,Shetland Islands,Female,,55 - 59,,844.0,,Dose 2,,0,,0.0,,439,,52.014218009478704,
364588,364589,20210519,S12000027,,Shetland Islands,Female,,60 - 64,,755.0,,Dose 2,,0,,0.0,,675,,89.40397350993379,
364589,364590,20210519,S12000027,,Shetland Islands,Female,,65 - 69,,685.0,,Dose 2,,1,,0.145985401459854,,654,,95.47445255474449,
364590,364591,20210519,S12000027,,Shetland Islands,Female,,70 - 74,,605.0,,Dose 2,,0,,0.0,,603,,99.6694214876033,
364591,364592,20210519,S12000027,,Shetland Islands,Female,,75 - 79,,497.0,,Dose 2,,1,,0.201207243460765,,509,,102.414486921529,
364592,364593,20210519,S12000027,,Shetland Islands,Female,,80 years and over,,636.0,,Dose 2,,0,,0.0,,651,,102.358490566038,
364593,364594,20210519,S12000027,,Shetland Islands,Male,,18 - 29,,1519.0,,Dose 2,,1,,0.0658327847267939,,126,,8.29493087557604,
364594,364595,20210519,S12000027,,Shetland Islands,Male,,18 years and over,,9222.0,,Dose 2,,4,,0.0433745391455216,,3989,,43.2552591628714,
364595,364596,20210519,S12000027,,Shetland Islands,Male,,30 - 39,,1393.0,,Dose 2,,0,,0.0,,152,,10.9117013639627,
364596,364597,20210519,S12000027,,Shetland Islands,Male,,40 - 49,,1533.0,,Dose 2,,0,,0.0,,272,,17.7429876060013,
364597,364598,20210519,S12000027,,Shetland Islands,Male,,50 - 54,,882.0,,Dose 2,,0,,0.0,,242,,27.437641723356,
364598,364599,20210519,S12000027,,Shetland Islands,Male,,55 - 59,,856.0,,Dose 2,,0,,0.0,,302,,35.280373831775705,
364599,364600,20210519,S12000027,,Shetland Islands,Male,,60 - 64,,776.0,,Dose 2,,1,,0.128865979381443,,653,,84.1494845360825,
364600,364601,20210519,S12000027,,Shetland Islands,Male,,65 - 69,,690.0,,Dose 2,,0,,0.0,,647,,93.768115942029,
364601,364602,20210519,S12000027,,Shetland Islands,Male,,70 - 74,,654.0,,Dose 2,,1,,0.15290519877675798,,651,,99.5412844036697,
364602,364603,20210519,S12000027,,Shetland Islands,Male,,75 - 79,,450.0,,Dose 2,,1,,0.222222222222222,,450,,100.0,
364603,364604,20210519,S12000027,,Shetland Islands,Male,,80 years and over,,469.0,,Dose 2,,0,,0.0,,494,,105.33049040511699,
364604,364605,20210519,S12000027,,Shetland Islands,Total,d,18 - 29,,2872.0,,Dose 2,,1,,0.0348189415041783,,480,,16.7130919220056,
364605,364606,20210519,S12000027,,Shetland Islands,Total,d,18 years and over,,18229.0,,Dose 2,,7,,0.0384003510889242,,9229,,50.628120028526,
364606,364607,20210519,S12000027,,Shetland Islands,Total,d,30 - 39,,2735.0,,Dose 2,,1,,0.036563071297989,,578,,21.1334552102377,
364607,364608,20210519,S12000027,,Shetland Islands,Total,d,40 - 49,,3007.0,,Dose 2,,0,,0.0,,821,,27.3029597605587,
364608,364609,20210519,S12000027,,Shetland Islands,Total,d,50 - 54,,1698.0,,Dose 2,,0,,0.0,,622,,36.6313309776207,
364609,364610,20210519,S12000027,,Shetland Islands,Total,d,50 years and over,,9615.0,,Dose 2,,5,,0.0520020800832033,,7350,,76.44305772230891,
364610,364611,20210519,S12000027,,Shetland Islands,Total,d,55 - 59,,1700.0,,Dose 2,,0,,0.0,,741,,43.5882352941176,
364611,364612,20210519,S12000027,,Shetland Islands,Total,d,60 - 64,,1531.0,,Dose 2,,1,,0.0653167864141084,,1328,,86.740692357936,
364612,364613,20210519,S12000027,,Shetland Islands,Total,d,65 - 69,,1375.0,,Dose 2,,1,,0.0727272727272727,,1301,,94.6181818181818,
364613,364614,20210519,S12000027,,Shetland Islands,Total,d,70 - 74,,1259.0,,Dose 2,,1,,0.079428117553614,,1254,,99.60285941223191,
364614,364615,20210519,S12000027,,Shetland Islands,Total,d,75 - 79,,947.0,,Dose 2,,2,,0.211193241816262,,959,,101.26715945089799,
364615,364616,20210519,S12000027,,Shetland Islands,Total,d,80 years and over,,1105.0,,Dose 2,,0,,0.0,,1145,,103.619909502262,
364616,364617,20210519,S12000028,,South Ayrshire,Female,,18 - 29,,6722.0,,Dose 1,,0,,0.0,,2085,,31.0175542993157,
364617,364618,20210519,S12000028,,South Ayrshire,Female,,18 years and over,,49194.0,,Dose 1,,5,,0.0101638411188356,,36825,,74.8566898402244,
364618,364619,20210519,S12000028,,South Ayrshire,Female,,30 - 39,,6076.0,,Dose 1,,1,,0.0164581961816985,,2632,,43.3179723502304,
364619,364620,20210519,S12000028,,South Ayrshire,Female,,40 - 49,,6928.0,,Dose 1,,4,,0.0577367205542725,,3526,,50.8949191685912,
364620,364621,20210519,S12000028,,South Ayrshire,Female,,50 - 54,,4504.0,,Dose 1,,0,,0.0,,4157,,92.2957371225577,
364621,364622,20210519,S12000028,,South Ayrshire,Female,,55 - 59,,4715.0,,Dose 1,,0,,0.0,,4492,,95.270413573701,
364622,364623,20210519,S12000028,,South Ayrshire,Female,,60 - 64,,4443.0,,Dose 1,,0,,0.0,,4442,,99.9774926851227,
364623,364624,20210519,S12000028,,South Ayrshire,Female,,65 - 69,,4140.0,,Dose 1,,0,,0.0,,4034,,97.43961352657,
364624,364625,20210519,S12000028,,South Ayrshire,Female,,70 - 74,,4052.0,,Dose 1,,0,,0.0,,4024,,99.30898321816392,
364625,364626,20210519,S12000028,,South Ayrshire,Female,,75 - 79,,3016.0,,Dose 1,,0,,0.0,,3063,,101.558355437666,
364626,364627,20210519,S12000028,,South Ayrshire,Female,,80 years and over,,4598.0,,Dose 1,,0,,0.0,,4370,,95.04132231404958,
364627,364628,20210519,S12000028,,South Ayrshire,Male,,18 - 29,,7020.0,,Dose 1,,0,,0.0,,1252,,17.8347578347578,
364628,364629,20210519,S12000028,,South Ayrshire,Male,,18 years and over,,43620.0,,Dose 1,,7,,0.0160476845483723,,29500,,67.629527739569,
364629,364630,20210519,S12000028,,South Ayrshire,Male,,30 - 39,,5255.0,,Dose 1,,2,,0.0380589914367269,,1500,,28.5442435775452,
364630,364631,20210519,S12000028,,South Ayrshire,Male,,40 - 49,,6169.0,,Dose 1,,5,,0.0810504133571081,,2126,,34.4626357594424,
364631,364632,20210519,S12000028,,South Ayrshire,Male,,50 - 54,,3988.0,,Dose 1,,0,,0.0,,3727,,93.4553660982949,
364632,364633,20210519,S12000028,,South Ayrshire,Male,,55 - 59,,4279.0,,Dose 1,,0,,0.0,,4150,,96.98527693386299,
364633,364634,20210519,S12000028,,South Ayrshire,Male,,60 - 64,,3971.0,,Dose 1,,0,,0.0,,4020,,101.23394610929199,
364634,364635,20210519,S12000028,,South Ayrshire,Male,,65 - 69,,3754.0,,Dose 1,,0,,0.0,,3694,,98.401704848162,
364635,364636,20210519,S12000028,,South Ayrshire,Male,,70 - 74,,3619.0,,Dose 1,,0,,0.0,,3665,,101.271069356176,
364636,364637,20210519,S12000028,,South Ayrshire,Male,,75 - 79,,2541.0,,Dose 1,,0,,0.0,,2576,,101.37741046832,
364637,364638,20210519,S12000028,,South Ayrshire,Male,,80 years and over,,3024.0,,Dose 1,,0,,0.0,,2790,,92.26190476190479,
364638,364639,20210519,S12000028,,South Ayrshire,Total,d,18 - 29,,13742.0,,Dose 1,,0,,0.0,,3337,,24.2832193276088,
364639,364640,20210519,S12000028,,South Ayrshire,Total,d,18 years and over,,92814.0,,Dose 1,,12,,0.0129290839744004,,66325,,71.46012455017559,
364640,364641,20210519,S12000028,,South Ayrshire,Total,d,30 - 39,,11331.0,,Dose 1,,3,,0.026476039184538,,4132,,36.4663313035037,
364641,364642,20210519,S12000028,,South Ayrshire,Total,d,40 - 49,,13097.0,,Dose 1,,9,,0.0687180270290906,,5652,,43.1549209742689,
364642,364643,20210519,S12000028,,South Ayrshire,Total,d,50 - 54,,8492.0,,Dose 1,,0,,0.0,,7884,,92.84032030146021,
364643,364644,20210519,S12000028,,South Ayrshire,Total,d,50 years and over,,54644.0,,Dose 1,,0,,0.0,,53204,,97.36476099846278,
364644,364645,20210519,S12000028,,South Ayrshire,Total,d,55 - 59,,8994.0,,Dose 1,,0,,0.0,,8642,,96.08627974205031,
364645,364646,20210519,S12000028,,South Ayrshire,Total,d,60 - 64,,8414.0,,Dose 1,,0,,0.0,,8462,,100.57047777513701,
364646,364647,20210519,S12000028,,South Ayrshire,Total,d,65 - 69,,7894.0,,Dose 1,,0,,0.0,,7728,,97.89713706612619,
364647,364648,20210519,S12000028,,South Ayrshire,Total,d,70 - 74,,7671.0,,Dose 1,,0,,0.0,,7689,,100.234649980446,
364648,364649,20210519,S12000028,,South Ayrshire,Total,d,75 - 79,,5557.0,,Dose 1,,0,,0.0,,5639,,101.47561633975201,
364649,364650,20210519,S12000028,,South Ayrshire,Total,d,80 years and over,,7622.0,,Dose 1,,0,,0.0,,7160,,93.9385987929677,
364650,364651,20210519,S12000028,,South Ayrshire,Female,,18 - 29,,6722.0,,Dose 2,,48,,0.714073192502231,,1266,,18.833680452246398,
364651,364652,20210519,S12000028,,South Ayrshire,Female,,18 years and over,,49194.0,,Dose 2,,682,,1.3863479286091798,,26350,,53.5634426962638,
364652,364653,20210519,S12000028,,South Ayrshire,Female,,30 - 39,,6076.0,,Dose 2,,76,,1.2508229098090802,,1746,,28.7360105332456,
364653,364654,20210519,S12000028,,South Ayrshire,Female,,40 - 49,,6928.0,,Dose 2,,61,,0.8804849884526558,,2304,,33.256351039261,
364654,364655,20210519,S12000028,,South Ayrshire,Female,,50 - 54,,4504.0,,Dose 2,,43,,0.9547069271758442,,1765,,39.1873889875666,
364655,364656,20210519,S12000028,,South Ayrshire,Female,,55 - 59,,4715.0,,Dose 2,,51,,1.08165429480382,,2025,,42.9480381760339,
364656,364657,20210519,S12000028,,South Ayrshire,Female,,60 - 64,,4443.0,,Dose 2,,376,,8.462750393878009,,2366,,53.252306999774895,
364657,364658,20210519,S12000028,,South Ayrshire,Female,,65 - 69,,4140.0,,Dose 2,,10,,0.241545893719807,,3891,,93.9855072463768,
364658,364659,20210519,S12000028,,South Ayrshire,Female,,70 - 74,,4052.0,,Dose 2,,7,,0.17275419545903303,,3905,,96.37216189536029,
364659,364660,20210519,S12000028,,South Ayrshire,Female,,75 - 79,,3016.0,,Dose 2,,8,,0.26525198938992,,2958,,98.07692307692308,
364660,364661,20210519,S12000028,,South Ayrshire,Female,,80 years and over,,4598.0,,Dose 2,,2,,0.0434971726837756,,4124,,89.6911700739452,
364661,364662,20210519,S12000028,,South Ayrshire,Male,,18 - 29,,7020.0,,Dose 2,,25,,0.356125356125356,,564,,8.03418803418803,
364662,364663,20210519,S12000028,,South Ayrshire,Male,,18 years and over,,43620.0,,Dose 2,,509,,1.16689591930307,,18928,,43.39293901879871,
364663,364664,20210519,S12000028,,South Ayrshire,Male,,30 - 39,,5255.0,,Dose 2,,37,,0.704091341579448,,753,,14.329210275927698,
364664,364665,20210519,S12000028,,South Ayrshire,Male,,40 - 49,,6169.0,,Dose 2,,55,,0.8915545469281891,,1063,,17.2313178797212,
364665,364666,20210519,S12000028,,South Ayrshire,Male,,50 - 54,,3988.0,,Dose 2,,33,,0.8274824473420259,,966,,24.222668004011997,
364666,364667,20210519,S12000028,,South Ayrshire,Male,,55 - 59,,4279.0,,Dose 2,,36,,0.84131806496845,,1366,,31.9233465763029,
364667,364668,20210519,S12000028,,South Ayrshire,Male,,60 - 64,,3971.0,,Dose 2,,300,,7.55477209770839,,1973,,49.6852178292622,
364668,364669,20210519,S12000028,,South Ayrshire,Male,,65 - 69,,3754.0,,Dose 2,,6,,0.159829515183804,,3552,,94.61907298881191,
364669,364670,20210519,S12000028,,South Ayrshire,Male,,70 - 74,,3619.0,,Dose 2,,13,,0.359215252832274,,3564,,98.48024316109421,
364670,364671,20210519,S12000028,,South Ayrshire,Male,,75 - 79,,2541.0,,Dose 2,,4,,0.157418339236521,,2492,,98.07162534435258,
364671,364672,20210519,S12000028,,South Ayrshire,Male,,80 years and over,,3024.0,,Dose 2,,0,,0.0,,2635,,87.13624338624341,
364672,364673,20210519,S12000028,,South Ayrshire,Total,d,18 - 29,,13742.0,,Dose 2,,73,,0.531218163295008,,1830,,13.316838888080301,
364673,364674,20210519,S12000028,,South Ayrshire,Total,d,18 years and over,,92814.0,,Dose 2,,1191,,1.28321158445924,,45278,,48.783588682741794,
364674,364675,20210519,S12000028,,South Ayrshire,Total,d,30 - 39,,11331.0,,Dose 2,,113,,0.997264142617598,,2499,,22.054540640720102,
364675,364676,20210519,S12000028,,South Ayrshire,Total,d,40 - 49,,13097.0,,Dose 2,,116,,0.885699015041613,,3367,,25.7081774452165,
364676,364677,20210519,S12000028,,South Ayrshire,Total,d,50 - 54,,8492.0,,Dose 2,,76,,0.8949599623174749,,2731,,32.1596796985398,
364677,364678,20210519,S12000028,,South Ayrshire,Total,d,50 years and over,,54644.0,,Dose 2,,889,,1.6268940780323502,,37582,,68.7760778859527,
364678,364679,20210519,S12000028,,South Ayrshire,Total,d,55 - 59,,8994.0,,Dose 2,,87,,0.9673115410273521,,3391,,37.7029130531465,
364679,364680,20210519,S12000028,,South Ayrshire,Total,d,60 - 64,,8414.0,,Dose 2,,676,,8.0342286665082,,4339,,51.5688138816259,
364680,364681,20210519,S12000028,,South Ayrshire,Total,d,65 - 69,,7894.0,,Dose 2,,16,,0.202685583987839,,7443,,94.28680010134279,
364681,364682,20210519,S12000028,,South Ayrshire,Total,d,70 - 74,,7671.0,,Dose 2,,20,,0.260722200495372,,7469,,97.3667057749967,
364682,364683,20210519,S12000028,,South Ayrshire,Total,d,75 - 79,,5557.0,,Dose 2,,12,,0.215943854597805,,5450,,98.0745006298363,
364683,364684,20210519,S12000028,,South Ayrshire,Total,d,80 years and over,,7622.0,,Dose 2,,2,,0.0262398320650748,,6759,,88.67751246392021,
364684,364685,20210519,S12000029,,South Lanarkshire,Female,,18 - 29,,21284.0,,Dose 1,,7,,0.0328885547829355,,6845,,32.160308212742,
364685,364686,20210519,S12000029,,South Lanarkshire,Female,,18 years and over,,135069.0,,Dose 1,,24,,0.0177686959998223,,103391,,76.5468020049012,
364686,364687,20210519,S12000029,,South Lanarkshire,Female,,30 - 39,,20310.0,,Dose 1,,3,,0.0147710487444609,,8985,,44.239290989660304,
364687,364688,20210519,S12000029,,South Lanarkshire,Female,,40 - 49,,21517.0,,Dose 1,,7,,0.0325324162290282,,16212,,75.3450759864293,
364688,364689,20210519,S12000029,,South Lanarkshire,Female,,50 - 54,,12811.0,,Dose 1,,0,,0.0,,12166,,94.9652642260557,
364689,364690,20210519,S12000029,,South Lanarkshire,Female,,55 - 59,,12935.0,,Dose 1,,1,,0.00773096250483185,,12643,,97.74255894858909,
364690,364691,20210519,S12000029,,South Lanarkshire,Female,,60 - 64,,11479.0,,Dose 1,,2,,0.0174231204808781,,11594,,101.00182942765,
364691,364692,20210519,S12000029,,South Lanarkshire,Female,,65 - 69,,9661.0,,Dose 1,,0,,0.0,,9839,,101.842459372736,
364692,364693,20210519,S12000029,,South Lanarkshire,Female,,70 - 74,,8728.0,,Dose 1,,2,,0.0229147571035747,,8818,,101.031164069661,
364693,364694,20210519,S12000029,,South Lanarkshire,Female,,75 - 79,,6595.0,,Dose 1,,1,,0.0151630022744503,,6468,,98.07429871114479,
364694,364695,20210519,S12000029,,South Lanarkshire,Female,,80 years and over,,9749.0,,Dose 1,,1,,0.010257462303826,,9821,,100.738537285875,
364695,364696,20210519,S12000029,,South Lanarkshire,Male,,18 - 29,,21874.0,,Dose 1,,11,,0.0502880131663162,,4300,,19.658041510469,
364696,364697,20210519,S12000029,,South Lanarkshire,Male,,18 years and over,,123343.0,,Dose 1,,36,,0.0291869015671745,,86673,,70.2698977647698,
364697,364698,20210519,S12000029,,South Lanarkshire,Male,,30 - 39,,18737.0,,Dose 1,,9,,0.0480333030901425,,5644,,30.122218071196,
364698,364699,20210519,S12000029,,South Lanarkshire,Male,,40 - 49,,20288.0,,Dose 1,,8,,0.0394321766561514,,13852,,68.2768138801262,
364699,364700,20210519,S12000029,,South Lanarkshire,Male,,50 - 54,,12002.0,,Dose 1,,2,,0.0166638893517747,,11719,,97.6420596567239,
364700,364701,20210519,S12000029,,South Lanarkshire,Male,,55 - 59,,12052.0,,Dose 1,,4,,0.0331895121141719,,11811,,98.00033189512109,
364701,364702,20210519,S12000029,,South Lanarkshire,Male,,60 - 64,,10417.0,,Dose 1,,1,,0.00959969280983008,,10895,,104.588653163099,
364702,364703,20210519,S12000029,,South Lanarkshire,Male,,65 - 69,,8911.0,,Dose 1,,1,,0.0112220850634048,,9110,,102.233194927618,
364703,364704,20210519,S12000029,,South Lanarkshire,Male,,70 - 74,,7799.0,,Dose 1,,0,,0.0,,7971,,102.20541095012199,
364704,364705,20210519,S12000029,,South Lanarkshire,Male,,75 - 79,,5260.0,,Dose 1,,0,,0.0,,5429,,103.212927756654,
364705,364706,20210519,S12000029,,South Lanarkshire,Male,,80 years and over,,6003.0,,Dose 1,,0,,0.0,,5942,,98.98384141262699,
364706,364707,20210519,S12000029,,South Lanarkshire,Total,d,18 - 29,,43158.0,,Dose 1,,18,,0.0417072153482552,,11145,,25.823717503127998,
364707,364708,20210519,S12000029,,South Lanarkshire,Total,d,18 years and over,,258412.0,,Dose 1,,60,,0.0232187359720137,,190064,,73.5507638964135,
364708,364709,20210519,S12000029,,South Lanarkshire,Total,d,30 - 39,,39047.0,,Dose 1,,12,,0.0307321945347914,,14629,,37.465106154122,
364709,364710,20210519,S12000029,,South Lanarkshire,Total,d,40 - 49,,41805.0,,Dose 1,,15,,0.035880875493362004,,30064,,71.9148427221624,
364710,364711,20210519,S12000029,,South Lanarkshire,Total,d,50 - 54,,24813.0,,Dose 1,,2,,0.00806029097650425,,23885,,96.26002498690201,
364711,364712,20210519,S12000029,,South Lanarkshire,Total,d,50 years and over,,134402.0,,Dose 1,,15,,0.0111605482061279,,134226,,99.86904956771481,
364712,364713,20210519,S12000029,,South Lanarkshire,Total,d,55 - 59,,24987.0,,Dose 1,,5,,0.0200104054108136,,24454,,97.8668907832073,
364713,364714,20210519,S12000029,,South Lanarkshire,Total,d,60 - 64,,21896.0,,Dose 1,,3,,0.0137011326269638,,22489,,102.70825721593,
364714,364715,20210519,S12000029,,South Lanarkshire,Total,d,65 - 69,,18572.0,,Dose 1,,1,,0.00538444970923972,,18949,,102.029937540383,
364715,364716,20210519,S12000029,,South Lanarkshire,Total,d,70 - 74,,16527.0,,Dose 1,,2,,0.0121014098142434,,16789,,101.58528468566601,
364716,364717,20210519,S12000029,,South Lanarkshire,Total,d,75 - 79,,11855.0,,Dose 1,,1,,0.00843525938422606,,11897,,100.354280894137,
364717,364718,20210519,S12000029,,South Lanarkshire,Total,d,80 years and over,,15752.0,,Dose 1,,1,,0.00634840020314881,,15763,,100.069832402235,
364718,364719,20210519,S12000029,,South Lanarkshire,Female,,18 - 29,,21284.0,,Dose 2,,121,,0.568502161247886,,3471,,16.308024807367,
364719,364720,20210519,S12000029,,South Lanarkshire,Female,,18 years and over,,135069.0,,Dose 2,,1240,,0.918049293324153,,62301,,46.12531372853871,
364720,364721,20210519,S12000029,,South Lanarkshire,Female,,30 - 39,,20310.0,,Dose 2,,234,,1.15214180206795,,4441,,21.866075824716898,
364721,364722,20210519,S12000029,,South Lanarkshire,Female,,40 - 49,,21517.0,,Dose 2,,337,,1.56620346702607,,6022,,27.9871729330297,
364722,364723,20210519,S12000029,,South Lanarkshire,Female,,50 - 54,,12811.0,,Dose 2,,281,,2.1934275232222302,,4457,,34.7904144875498,
364723,364724,20210519,S12000029,,South Lanarkshire,Female,,55 - 59,,12935.0,,Dose 2,,153,,1.18283726323927,,5318,,41.113258600695794,
364724,364725,20210519,S12000029,,South Lanarkshire,Female,,60 - 64,,11479.0,,Dose 2,,72,,0.6272323373116129,,5259,,45.81409530446901,
364725,364726,20210519,S12000029,,South Lanarkshire,Female,,65 - 69,,9661.0,,Dose 2,,13,,0.134561639581824,,9359,,96.8740296035607,
364726,364727,20210519,S12000029,,South Lanarkshire,Female,,70 - 74,,8728.0,,Dose 2,,10,,0.114573785517874,,8559,,98.06370302474791,
364727,364728,20210519,S12000029,,South Lanarkshire,Female,,75 - 79,,6595.0,,Dose 2,,13,,0.19711902956785396,,6260,,94.9203942380591,
364728,364729,20210519,S12000029,,South Lanarkshire,Female,,80 years and over,,9749.0,,Dose 2,,6,,0.0615447738229562,,9155,,93.90706739152729,
364729,364730,20210519,S12000029,,South Lanarkshire,Male,,18 - 29,,21874.0,,Dose 2,,108,,0.49373685654201294,,1513,,6.91688762914876,
364730,364731,20210519,S12000029,,South Lanarkshire,Male,,18 years and over,,123343.0,,Dose 2,,1117,,0.9056046958481629,,44595,,36.1552743163374,
364731,364732,20210519,S12000029,,South Lanarkshire,Male,,30 - 39,,18737.0,,Dose 2,,154,,0.821903186209105,,2018,,10.7701339595453,
364732,364733,20210519,S12000029,,South Lanarkshire,Male,,40 - 49,,20288.0,,Dose 2,,325,,1.6019321766561498,,3108,,15.3194006309148,
364733,364734,20210519,S12000029,,South Lanarkshire,Male,,50 - 54,,12002.0,,Dose 2,,292,,2.43292784535911,,2658,,22.1463089485086,
364734,364735,20210519,S12000029,,South Lanarkshire,Male,,55 - 59,,12052.0,,Dose 2,,142,,1.1782276800531002,,3645,,30.2439429140392,
364735,364736,20210519,S12000029,,South Lanarkshire,Male,,60 - 64,,10417.0,,Dose 2,,69,,0.662378803878276,,4462,,42.8338293174618,
364736,364737,20210519,S12000029,,South Lanarkshire,Male,,65 - 69,,8911.0,,Dose 2,,14,,0.157109190887667,,8649,,97.05981371338791,
364737,364738,20210519,S12000029,,South Lanarkshire,Male,,70 - 74,,7799.0,,Dose 2,,5,,0.0641107834337736,,7747,,99.33324785228871,
364738,364739,20210519,S12000029,,South Lanarkshire,Male,,75 - 79,,5260.0,,Dose 2,,5,,0.0950570342205323,,5256,,99.9239543726236,
364739,364740,20210519,S12000029,,South Lanarkshire,Male,,80 years and over,,6003.0,,Dose 2,,3,,0.0499750124937531,,5539,,92.2705314009662,
364740,364741,20210519,S12000029,,South Lanarkshire,Total,d,18 - 29,,43158.0,,Dose 2,,229,,0.530608461930581,,4984,,11.548264516428,
364741,364742,20210519,S12000029,,South Lanarkshire,Total,d,18 years and over,,258412.0,,Dose 2,,2357,,0.912109344767271,,106896,,41.3665000077396,
364742,364743,20210519,S12000029,,South Lanarkshire,Total,d,30 - 39,,39047.0,,Dose 2,,388,,0.993674289958255,,6459,,16.5416037083515,
364743,364744,20210519,S12000029,,South Lanarkshire,Total,d,40 - 49,,41805.0,,Dose 2,,662,,1.58354263844038,,9130,,21.8394928836264,
364744,364745,20210519,S12000029,,South Lanarkshire,Total,d,50 - 54,,24813.0,,Dose 2,,573,,2.3092733647684702,,7115,,28.6744851489139,
364745,364746,20210519,S12000029,,South Lanarkshire,Total,d,50 years and over,,134402.0,,Dose 2,,1078,,0.802071397747057,,86323,,64.22746685317179,
364746,364747,20210519,S12000029,,South Lanarkshire,Total,d,55 - 59,,24987.0,,Dose 2,,295,,1.180613919238,,8963,,35.8706527394245,
364747,364748,20210519,S12000029,,South Lanarkshire,Total,d,60 - 64,,21896.0,,Dose 2,,141,,0.6439532334673,,9721,,44.39623675557179,
364748,364749,20210519,S12000029,,South Lanarkshire,Total,d,65 - 69,,18572.0,,Dose 2,,27,,0.14538014214947198,,18008,,96.9631703639888,
364749,364750,20210519,S12000029,,South Lanarkshire,Total,d,70 - 74,,16527.0,,Dose 2,,15,,0.0907605736068252,,16306,,98.66279421552609,
